,pcid,compName,smile,iupac name
1755,45479639,Core oligosaccharide lipid A,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)COC1C(C(C(C(O1)C(CO)O)O)O)O)O)O)O)O)O)O)OC1(CC(C(C(O1)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)(O)O)N=C(CC(CCCCCCCCCCC)O)[O-])OC(=O)CC(CCCCCCCCCCC)O)O)N=C(CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[O-],"2-[2-carboxylato-2-[2-carboxylato-6-(1,2-dihydroxyethyl)-5-[6-(1,2-dihydroxyethyl)-4-[6-[2-[6-(1,2-dihydroxyethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-1-hydroxyethyl]-4-[4-[3-[6-[[6-(1,2-dihydroxyethyl)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-3-hydroxy-5-phosphonatooxyoxan-2-yl]oxy-3-hydroxy-5-phosphonatooxyoxan-2-yl]oxy-2-[[(3S,4R,5R,6R)-5-[[(3R)-3-dodecanoyloxy-1-oxidotetradecylidene]amino]-6-[[(2R,3S,4R,5R)-3-hydroxy-5-[[(3R)-3-hydroxy-1-oxidotetradecylidene]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonooxyoxan-2-yl]methoxy]-3-phosphonatooxy-4-[(3R)-3-tetradecanoyloxytetradecanoyl]oxyoxan-2-yl]methoxy]oxan-4-yl]oxy-6-(1,2-dihydroxyethyl)-5-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxyoxan-4-yl]oxy-6-(1,2-dihydroxyethyl)-4,5-dihydroxyoxane-2-carboxylate"
1756,76957149,Coprogen,CC(=CC(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C(=O)C=C(C)CCOC(=O)C(CCCN(C(=O)C=C(C)CCO)[O-])NC(=O)C)[O-])[O-])CCO.[Fe+3],"[(E)-5-[3-[(2S,5S)-5-[3-[[(E)-5-hydroxy-3-methylpent-2-enoyl]-oxidoamino]propyl]-3,6-dioxopiperazin-2-yl]propyl-oxidoamino]-3-methyl-5-oxopent-3-enyl] (2S)-2-acetamido-5-[[(E)-5-hydroxy-3-methylpent-2-enoyl]-oxidoamino]pentanoate;iron(3+)"
1757,2724480,D-Carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,(3S)-3-hydroxy-4-(trimethylazaniumyl)butanoate
1758,104815,Cu+,[Cu+],copper(1+)
1759,92851,D-Cysteine,C(C(C(=O)O)N)S,(2S)-2-amino-3-sulfanylpropanoic acid
1760,6175,Cytidine,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,"4-amino-1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one"
1761,22848660,DAMP C10H12N5O6P,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)([O-])[O-])O,"[(2R,3S,5R)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphate"
1762,187790,Deoxyguanosine,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)CO)O,"2-amino-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one"
1763,670,Dihydroxyacetone,C(C(=O)CO)O,"1,3-dihydroxypropan-2-one"
1764,65058,Deoxyinosine,C1C(C(OC1N2C=NC3=C2NC=NC3=O)CO)O,"9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one"
1765,40469134,Doxorubicin,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O,"[(2S,3S,4S,6R)-3-hydroxy-2-methyl-6-[[(1S,3S)-3,5,12-trihydroxy-3-(2-hydroxyacetyl)-10-methoxy-6,11-dioxo-2,4-dihydro-1H-tetracen-1-yl]oxy]oxan-4-yl]azanium"
1766,18601100,DUMP C9H11N2O8P,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O,"[(2R,3S,5R)-5-(2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate"
1767,44237162,Phosphoethanolamine KDO(2)-lipid (A),CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)OP(=O)(O)OCCN)O)O)C(=O)[O-])C(=O)[O-])OCC4C(C(C(C(O4)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,"(2R,4R,5R,6S)-6-[(1R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxyethyl]-2-[(2R,4R,5R,6R)-2-carboxylato-6-[(1R)-1,2-dihydroxyethyl]-2-[[(2R,3S,4R,5R,6R)-5-[[(3R)-3-dodecanoyloxytetradecanoyl]amino]-6-[[(2R,3S,4R,5R,6R)-3-hydroxy-5-[[(3R)-3-hydroxytetradecanoyl]amino]-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonatooxyoxan-2-yl]methoxy]-3-phosphonatooxy-4-[(3R)-3-tetradecanoyloxytetradecanoyl]oxyoxan-2-yl]methoxy]-5-hydroxyoxan-4-yl]oxy-4,5-dihydroxyoxane-2-carboxylate"
1768,86289367,Enterochelin,C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)[O-])NC(=O)C4=C(C(=CC=C4)O)O,"2-[[(3S,7S,11S)-7,11-bis[(2,3-dihydroxybenzoyl)amino]-2,6,10-trioxo-1,5,9-trioxacyclododec-3-yl]carbamoyl]-6-hydroxyphenolate"
1769,3717105,Ethanesulfonate,CCS(=O)(=O)[O-],ethanesulfonate
1770,712,Formaldehyde,C=O,formaldehyde
1771,121489511,Ferrichrome,CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)N1)CCCN(C(=O)C)[O-])CCCN(C(=O)C)[O-])[O-].[Fe+3],"N-[3-[(2S,5S,8S)-5,8-bis[3-[acetyl(oxido)amino]propyl]-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]propyl]-N-oxidoacetamide;iron(3+)"
1772,90658043,Ferrichrome minus Fe(III),CC(=O)N(CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)CCCN(C(=O)C)O)CCCN(C=O)O)O,"N-[3-[(2S,14S,17S)-17-[3-[acetyl(hydroxy)amino]propyl]-14-[3-[formyl(hydroxy)amino]propyl]-3,6,9,12,15,18-hexaoxo-1,4,7,10,13,16-hexazacyclooctadec-2-yl]propyl]-N-hydroxyacetamide"
1773,16048613,Fe-enterobactin,C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)[O-])[O-])NC(=O)C3=C(C(=CC=C3)[O-])[O-])NC(=O)C4=C(C(=CC=C4)[O-])[O-].[Fe+3],"3-[[(3S,7S,11S)-7,11-bis[(2,3-dioxidobenzoyl)amino]-2,6,10-trioxo-1,5,9-trioxacyclododec-3-yl]carbamoyl]benzene-1,2-diolate;iron(3+)"
1774,49859675,Fructoselysine,C(CC[NH2+]CC(=O)C(C(C(CO)O)O)O)CC(C(=O)[O-])[NH3+],"(2S)-2-azaniumyl-6-[[(3S,4R,5R)-3,4,5,6-tetrahydroxy-2-oxohexyl]azaniumyl]hexanoate"
1775,657272,Sn-Glycero-3-phosphocholine,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,"[(2R)-2,3-dihydroxypropyl] 2-(trimethylazaniumyl)ethyl phosphate"
1776,57339260,Glycerophosphoserine,C(C(COP(=O)([O-])OCC(C(=O)[O-])[NH3+])O)O,"(2S)-2-azaniumyl-3-[[(2R)-2,3-dihydroxypropoxy]-oxidophosphoryl]oxypropanoate"
1777,23421199,D-Glucose 6-phosphate,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-],"[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl phosphate"
1778,439357,D-Galactose,C(C1C(C(C(C(O1)O)O)O)O)O,"(2S,3R,4S,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol"
1779,439353,Beta D-Galactose,C(C1C(C(C(C(O1)O)O)O)O)O,"(2R,3R,4S,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol"
1780,7098639,Alpha-D-Galactose 1-phosphate,C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O,"[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate"
1781,5459845,D-Galactarate,C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O,"(2S,3R,4S,5R)-2,3,4,5-tetrahydroxyhexanedioate"
1782,44229140,L-Galactonate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O,"(2S,3R,4R,5S)-2,3,4,5,6-pentahydroxyhexanoate"
1783,45266741,D-Glucosamine,C(C1C(C(C(C(O1)O)[NH3+])O)O)O,"[(3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]azanium"
1784,45266742,D-Glucosamine 6-phosphate,C(C1C(C(C(C(O1)O)[NH3+])O)O)OP(=O)([O-])[O-],"[(2R,3S,4R,5R)-5-azaniumyl-3,4,6-trihydroxyoxan-2-yl]methyl phosphate"
1785,725,Gamma-butyrobetaine,C[N+](C)(C)CCCC(=O)[O-],4-(trimethylazaniumyl)butanoate
1786,21604868,GDP C10H12N5O11P2,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] phosphate"
1787,5288393,D-Glucarate,C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O,"(2S,3S,4S,5R)-2,3,4,5-tetrahydroxyhexanedioate"
1788,79014,D-Glyceraldehyde,C(C(C=O)O)O,"(2R)-2,3-dihydroxypropanal"
1789,5460358,(R)-Glycerate,C(C(C(=O)[O-])O)O,"(2R)-2,3-dihydroxypropanoate"
1790,7048686,Glycerol 3-phosphate,C(C(COP(=O)([O-])[O-])O)O,"[(2R)-2,3-dihydroxypropyl] phosphate"
1791,1807035,GMP C10H12N5O8P,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=NC2=O)N,"[(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
1792,6802,Guanosine,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one"
1793,40467895,Oxidized glutathione,C(CC(=O)NC(CSSCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+])C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+],(2S)-2-azaniumyl-5-[[(2R)-3-[[(2R)-2-[[(4S)-4-azaniumyl-4-carboxylatobutanoyl]amino]-3-(carboxylatomethylamino)-3-oxopropyl]disulfanyl]-1-(carboxylatomethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoate
1794,764,Guanine,C1=NC2=C(N1)C(=O)N=C(N2)N,"2-amino-3,7-dihydropurin-6-one"
1795,25201241,Hepta-acylated KDO(2)-lipid (A),CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])COC2C(C(C(C(O2)CO)OP(=O)([O-])[O-])OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O,"[(2R,3S,4R,5R,6R)-4-[(3R)-3-dodecanoyloxytetradecanoyl]oxy-6-[[(2R,3S,4R,5R,6R)-5-(3-hexadecanoyloxytetradecanoylamino)-3-hydroxy-4-[(3R)-3-hydroxytetradecanoyl]oxy-6-phosphonatooxyoxan-2-yl]methoxy]-2-(hydroxymethyl)-5-[[(3R)-3-tetradecanoyloxytetradecanoyl]amino]oxan-3-yl] phosphate"
1796,504166,Hexadecanoate (n-C16:0),CCCCCCCCCCCCCCCC(=O)[O-],hexadecanoate
1797,5459956,L-Idonate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O,"(2R,3S,4R,5S)-2,3,4,5,6-pentahydroxyhexanoate"
1798,6021,Inosine,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one"
1799,3955599,Isethionic acid,C(CS(=O)(=O)[O-])O,2-hydroxyethanesulfonate
1800,5460161,L-Lactate,CC(C(=O)[O-])O,(2S)-2-hydroxypropanoate
1801,1549144,Lipoate,C1CSSC1CCCCC(=O)[O-],5-[(3R)-dithiolan-3-yl]pentanoate
1802,439508,L-Lyxose,C1C(C(C(C(O1)O)O)O)O,"(3R,4R,5S)-oxane-2,3,4,5-tetrol"
1803,5288409,Maltohexaose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)O)CO)CO)CO)CO)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
1804,192826,Maltotriose C18H32O16,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
1805,446495,Maltotetraose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O,"(2R,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6R)-6-[(2R,3S,4R,5R,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-3-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
1806,11458,Melibiose C12H22O11,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,"(2R,3R,4S,5S,6R)-6-[[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol"
1807,158980,L-Methionine Sulfoxide,CS(=O)CCC(C(=O)O)N,(2S)-2-amino-4-methylsulfinylbutanoic acid
1808,6251,D-Mannitol,C(C(C(C(C(CO)O)O)O)O)O,"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol"
1809,85257,Methanesulfonate,CS(=O)(=O)[O-],methanesulfonate
1810,948,Nitrous oxide,[N-]=[N+]=O,nitrous oxide
1811,923,Sodium,[Na+],sodium(1+)
1812,937,Nicotinate,C1=CC(=CN=C1)C(=O)[O-],pyridine-3-carboxylate
1813,145068,Nitric oxide,[N]=O,nitric oxide
1814,5460221,Octadecenoate (n-C18:1),CCCCCCCCC=CCCCCCCCC(=O)[O-],(Z)-octadec-9-enoate
1815,1492348,Orotate C5H3N2O4,C1=C(NC(=O)NC1=O)C(=O)[O-],"2,4-dioxo-1H-pyrimidine-6-carboxylate"
1816,167945,(R)-Pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O,"3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoate"
1817,527,Propanal,CCC=O,propanal
1818,4740700,Phenylpropanoate,C1=CC=C(C=C1)CCC(=O)[O-],3-phenylpropanoate
1819,6426709,L-Prolinylglycine,C1CC(NC1)C(=O)NCC(=O)O,2-[[(2S)-pyrrolidine-2-carbonyl]amino]acetic acid
1820,7059387,O-Phospho-L-serine,C(C(C(=O)[O-])[NH3+])OP(=O)([O-])[O-],(2S)-2-azaniumyl-3-phosphonatooxypropanoate
1821,3452892,Putrescine,C(CC[NH3+])C[NH3+],4-azaniumylbutylazanium
1822,25245492,Pyridoxamine,CC1=NC=C(C(=C1O)C[NH3+])CO,[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylazanium
1823,1050,Pyridoxal,CC1=NC=C(C(=C1O)C=O)CO,3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carbaldehyde
1824,107735,Pyruvate,CC(=O)C(=O)[O-],2-oxopropanoate
1825,19233,L-Rhamnose,CC(C(C(C(C=O)O)O)O)O,"(2R,3R,4S,5S)-2,3,4,5-tetrahydroxyhexanal"
1826,26473,Selenate,[O-][Se](=O)(=O)[O-],selenate
1827,71077,D-Serine,C(C(C(=O)O)N)O,(2R)-2-amino-3-hydroxypropanoic acid
1828,7057976,Shikimate,C1C(C(C(C=C1C(=O)[O-])O)O)O,"(3R,4S,5R)-3,4,5-trihydroxycyclohexene-1-carboxylate"
1829,6992097,Spermidine,C(CC[NH2+]CCC[NH3+])C[NH3+],4-azaniumylbutyl(3-azaniumylpropyl)azanium
1830,7233169,Sulfoacetate,C(C(=O)[O-])S(=O)(=O)[O-],2-sulfonatoacetate
1831,6042,Thiamin,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride"
1832,5249538,Tyramine,C1=CC(=CC=C1CC[NH3+])O,2-(4-hydroxyphenyl)ethylazanium
1833,25202084,Phosphotyrosine,C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])OP(=O)([O-])[O-],(2S)-2-azaniumyl-3-(4-phosphonatooxyphenyl)propanoate
1834,46926269,UDP-N-acetyl-D-galactosamine,CC(=O)NC1C(C(C(OC1OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,"[(3R,4R,5R,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] phosphate"
1835,44229134,UDPglucose,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)CO)O)O)O)O)O,"[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] [(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] phosphate"
1836,1176,Urea CH4N2O,C(=O)(N)N,urea
1837,6029,Uridine,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione"
1838,23421208,Xanthosine 5'-phosphate,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])[O-])O)O)NC(=O)NC2=O,"[(2R,3S,4R,5R)-5-(2,6-dioxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
1839,64959,Xanthosine,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purine-2,6-dione"
1840,23421172,"2',3'-Cyclic CMP",C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-],"1-[(3aR,4R,6R,6aR)-6-(hydroxymethyl)-2-oxido-2-oxo-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]-4-aminopyrimidin-2-one"
1841,23421170,"2',3'-Cyclic GMP",C1=NC2=C(N1C3C4C(C(O3)CO)OP(=O)(O4)[O-])NC(=NC2=O)N,"9-[(3aR,4R,6R,6aR)-6-(hydroxymethyl)-2-oxido-2-oxo-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]-2-amino-3H-purin-6-one"
1842,23421171,"2',3'-Cyclic UMP",C1=CN(C(=O)NC1=O)C2C3C(C(O2)CO)OP(=O)(O3)[O-],"1-[(3aR,4R,6R,6aR)-6-(hydroxymethyl)-2-oxido-2-oxo-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]pyrimidine-2,4-dione"
1843,45479410,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN,[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-hydroxypropan-2-yl] tetradecanoate
1844,25201911,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O,"2,3-dihydroxypropyl (2-hexadecanoyloxy-3-hydroxypropyl) phosphate"
1845,45479453,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O,"2,3-dihydroxypropyl (3-hydroxy-2-octadecanoyloxypropyl) phosphate"
1846,49859575,"Phosphatidylglycerol (dihexadecanoyl, n-C16:0)",CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCCCCCCCCC,"[(2R)-2,3-di(hexadecanoyloxy)propyl] [(2S)-2,3-dihydroxypropyl] phosphate"
1847,3033836,Octadecanoate (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)[O-],octadecanoate
1848,49859664,"Phosphatidylglycerol (dioctadecanoyl, n-C18:0)",CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCCCCCCCCCCC,"[(2S)-2,3-dihydroxypropyl] [(2R)-2,3-di(octadecanoyloxy)propyl] phosphate"
1849,21604869,Nicotinamide adenine dinucleotide - reduced,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,"[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl] [(2R,3S,4R,5R)-5-(3-carbamoyl-4H-pyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
1850,6419706,D-Gluconate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O,"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate"
1851,25245586,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,CC1=NC=C(C(=N1)N)COP(=O)([O-])OP(=O)([O-])[O-],[(4-amino-2-methylpyrimidin-5-yl)methoxy-oxidophosphoryl] phosphate
1852,46878417,3-Dehydro-L-gulonate,C(C(C(C(=O)C(C(=O)[O-])O)O)O)O,"(2S,4R,5S)-2,4,5,6-tetrahydroxy-3-oxohexanoate"
1853,56927712,3-keto-L-gulonate-6-phosphate,C(C(C(C(=O)C(C(=O)[O-])O)O)O)OP(=O)([O-])[O-],"(2S,4R,5S)-2,4,5-trihydroxy-3-oxo-6-phosphonatooxyhexanoate"
1854,15983949,Nicotinamide adenine dinucleotide phosphate - reduced,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,"[(2R,3R,4R,5R)-2-(6-aminopurin-9-yl)-5-[[[[(2R,3S,4R,5R)-5-(3-carbamoyl-4H-pyridin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl]oxymethyl]-4-hydroxyoxolan-3-yl] phosphate"
1855,45480653,O-Phospho-4-hydroxy-L-threonine,C(C(C(C(=O)[O-])[NH3+])O)OP(=O)([O-])[O-],"(2S,3S)-2-azaniumyl-3-hydroxy-4-phosphonatooxybutanoate"
1856,193577,4-Hydroxy-L-threonine,C(C(C(C(=O)O)N)O)O,"(2S,3S)-2-amino-3,4-dihydroxybutanoic acid"
1857,439182,5'-Deoxyadenosine,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,"(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-methyloxolane-3,4-diol"
1858,45489773,5'-deoxyribose,CC(C(C(C=O)O)O)O,"(2R,3R,4R)-2,3,4-trihydroxypentanal"
1859,6419710,5-Methylthio-D-ribose,CSCC(C(C(C=O)O)O)O,"(2R,3S,4S)-2,3,4-trihydroxy-5-methylsulfanylpentanal"
1860,21144996,D-Ribulose 5-phosphate,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-],"[(2R,3R)-2,3,5-trihydroxy-4-oxopentyl] phosphate"
1861,23615240,D-Arabinose 5-phosphate,C(C(C(C(C=O)O)O)O)OP(=O)([O-])[O-],"[(2R,3R,4S)-2,3,4-trihydroxy-5-oxopentyl] phosphate"
1862,119389,Octanoate (n-C8:0),CCCCCCCC(=O)[O-],octanoate
1863,164533,2-Oxoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-],2-oxopentanedioate
